"taxonUUID","taxonRank","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","simple_name","is_endemic","alien_type","new_iucn","new_redlistTW","new_protected","comparison_IUCN","comparison_name"
"a3777fd1-2a3a-4cb6-8ba0-fa69fcebdc4a","infraspecies","t0087153","Cocconeis scutellum speciosa","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Cocconeis scutellum var. speciosa","","native","","","",TRUE,FALSE
"952557e6-c6c8-4599-93c6-e8c0efabbde2","infraspecies","t0087154","Cocconeis scutellum stauroneiformis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Cocconeis scutellum var. stauroneiformis","","native","","","",TRUE,FALSE
"33093a62-3780-448e-99a0-18c51757c40e","infraspecies","t0087129","Amphora angusta chinensis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora angusta var. chinensis","","native","","","",TRUE,FALSE
"21ed9b24-b938-45e0-b996-09803f58d0a6","infraspecies","t0059315","Amphora angusta diducta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora angusta var. diducta","","native","","","",TRUE,FALSE
"c238e080-a960-4a27-a82c-1a0a5ae2a697","infraspecies","t0059316","Amphora angusta eulensteinii","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora angusta var. eulensteinii","","native","","","",TRUE,FALSE
"33f1c9a8-ae3a-4f40-bf42-1e6ef9243c87","infraspecies","t0087130","Amphora coffeaeformis acutiuscula","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora coffeaeformis var. acutiuscula","","native","","","",TRUE,FALSE
"400a7635-bda6-474b-a664-4b41f6c7442c","infraspecies","t0059320","Amphora costata inflata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora costata var. inflata","","native","","","",TRUE,FALSE
"e6bff4fb-e50e-40ca-898b-b111e1131dc3","infraspecies","t0087131","Amphora crassa canpechiana","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora crassa var. canpechiana","","native","","","",TRUE,FALSE
"a8410a0a-6e39-4ea7-a757-79520a5829d7","infraspecies","t0087132","Amphora crassa punctata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora crassa var. punctata","","native","","","",TRUE,FALSE
"a40d1782-3a5c-4875-88c4-56aa0e270d70","infraspecies","t0040155","Amphora ostrearia vitrea","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora ostrearia var. vitrea","","native","","","",TRUE,FALSE
"ee9212fc-1c26-4efb-bc0b-3c247a27a972","infraspecies","t0059319","Amphora ovalis gracilis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora ovalis fo. gracilis","","native","","","",TRUE,FALSE
"ce6b69fa-1c20-4e5b-bab2-9e2667649543","infraspecies","t0087133","Amphora ovalis affinis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora ovalis var. affinis","","native","","","",TRUE,FALSE
"3386d624-95e6-44d6-899b-0f042996fb0f","infraspecies","t0059322","Amphora ovalis libyca","Chromista","Bacillariophyceae","native","","","","","","","species","Amphora libyca","","native","","","",TRUE,FALSE
"bd51aeff-3e16-42a5-94b6-432ddf596351","infraspecies","t0087134","Amphora ovalis pediculus","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora ovalis var. pediculus","","native","","","",TRUE,FALSE
"38b683e8-07bf-4c36-87f3-7ea03b603b98","infraspecies","t0087135","Amphora protues oculata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora protues var. oculata","","native","","","",TRUE,FALSE
"4f1e7246-38a3-4f56-b59b-8b2f2cfdbff7","infraspecies","t0087136","Amphora rhombica sinica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Amphora rhombica var. sinica","","native","","","",TRUE,FALSE
"9b81aa86-7fb0-4299-baa2-376e54092311","infraspecies","t0087137","Anomoeoneis serians brachysira","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Anomoeoneis serians var. brachysira","","native","","","",TRUE,FALSE
"a410a6b4-de82-4df0-b3b8-e12c8b96b8c6","infraspecies","t0087144","Caloneis silicula truncatula","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Caloneis silicula var. truncatula","","native","","","",TRUE,FALSE
"f2f4f16c-7aae-412e-a95c-def8d756c729","infraspecies","t0059995","Caloneis amphisbaena fuscata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Caloneis amphisbaena var. fuscata","","native","","","",TRUE,FALSE
"deb29bf4-48c9-4775-93c0-627821438dde","infraspecies","t0087142","Caloneis brevis distoma","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Caloneis brevis var. distoma","","native","","","",TRUE,FALSE
"286c8201-4fa1-40de-85df-c6263a891601","infraspecies","t0087217","Caloneis brevis vexans","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Caloneis brevis var. vexans","","native","","","",TRUE,FALSE
"b40b1457-97a7-4935-abb4-ad333b6f8a79","infraspecies","t0087143","Caloneis placentula lineata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Caloneis placentula var. lineata","","native","","","",TRUE,FALSE
"ce4fdadc-1f6a-49b5-8a5b-9d26b73c3acb","infraspecies","t0087337","Caloneis ventricosa minuta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Caloneis ventricosa var. minuta","","native","","","",TRUE,FALSE
"a589df2e-bc57-41d0-8920-f7a97862ab7e","infraspecies","t0087251","Caloneis ventricosa subundulata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Caloneis ventricosa var. subundulata","","native","","","",TRUE,FALSE
"3072b5b4-57ab-4548-a907-5f34c3cef158","infraspecies","t0060055","Diploneis crabro pandura","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diploneis crabro fo. pandura","","native","","","",TRUE,FALSE
"7010f07b-e94e-4bad-8104-176947c8f48b","infraspecies","t0060100","Diploneis crabro suspecta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diploneis crabro fo. suspecta","","native","","","",TRUE,FALSE
"6560606d-17c2-4aa6-9518-368cd4d3c691","infraspecies","t0060059","Diploneis fusca pelagi","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diploneis fusca var. pelagi","","native","","","",TRUE,FALSE
"a0626907-7d89-4705-8b31-0aa339ccc128","infraspecies","t0060052","Diploneis ovalis oblongella","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diploneis ovalis var. oblongella","","native","","","",TRUE,FALSE
"c1f8defa-7250-441a-bdaa-c079f2c7c7fb","infraspecies","t0087248","Diploneis smithii dilatata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diploneis smithii var. dilatata","","native","","","",TRUE,FALSE
"96cc7b7a-6461-4946-9ca1-e30765a421e9","infraspecies","t0087243","Diploneis smithii pumila","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diploneis smithii var. pumila","","native","","","",TRUE,FALSE
"acac02d8-13cb-4280-8207-95c054c1ac67","infraspecies","t0087174","Diploneis smithii rombica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diploneis smithii var. rombica","","native","","","",TRUE,FALSE
"de2ecfd9-4a16-44a6-acac-8ea864529353","infraspecies","t0087175","Diploneis splendida puella","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diploneis splendida var. puella","","native","","","",TRUE,FALSE
"bcf5f0b8-ba76-4561-b369-672d30fc8142","infraspecies","t0087172","Diploneis decipiens parallela","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diploneis decipiens var. parallela","","native","","","",TRUE,FALSE
"215c9852-834a-4ba9-8911-84f488c3c9ce","infraspecies","t0087173","Diploneis gorjanovici major","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Diploneis gorjanovici var. major","","native","","","",TRUE,FALSE
"4dad7363-cd4b-4970-9530-a36307761fbb","infraspecies","t0087190","Frustulia interposita chinensis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Frustulia interposita var. chinensis","","native","","","",TRUE,FALSE
"7817936b-6d96-4973-9d6e-13f48738c32a","infraspecies","t0087191","Frustulia interposita dispar","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Frustulia interposita var. dispar","","native","","","",TRUE,FALSE
"cb51d7a8-7e0b-4ab1-bf75-5e60dc7b5868","infraspecies","t0059776","Frustulia rhomboides saxonica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Frustulia rhomboides var. saxonica","","native","","","",TRUE,FALSE
"a1f6f3bf-8b0d-45d9-b274-18572db10f08","infraspecies","t0053724","Frustulia rhomboides saxonica itata","Chromista","Bacillariophyceae","native","","","","","","","species","Flaveria bidentis","","non-native","",NA,"",TRUE,FALSE
"29c384c6-71b2-4671-82f4-45e35f048581","infraspecies","t0059974","Frustulia rhomboides crassinervia","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Frustulia rhomboides var. crassinervia","","native","","","",TRUE,FALSE
"540f6b9a-b63a-4c77-bfff-3514dc38a84f","infraspecies","t0087200","Gyrosigma acuminata gallica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gyrosigma acuminata var. gallica","","native","","","",TRUE,FALSE
"b8ad314e-5863-4b3a-8fd8-d86989a75e84","infraspecies","t0087201","Gyrosigma balticum brevius","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gyrosigma balticum var. brevius","","native","","","",TRUE,FALSE
"d167e350-7f29-475e-964a-0b574c2dbcf1","infraspecies","t0060093","Gyrosigma balticum sinensis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gyrosigma balticum var. sinensis","","native","","","",TRUE,FALSE
"5014fdba-ce10-4e94-8ede-633769e4a7b6","infraspecies","t0087202","Gyrosigma balticum sinicum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gyrosigma balticum var. sinicum","","native","","","",TRUE,FALSE
"09d2474e-810a-4b68-aaff-1b41a8751cb2","infraspecies","t0087203","Gyrosigma nodiferum latum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gyrosigma nodiferum var. latum","","native","","","",TRUE,FALSE
"29e6c5bb-3a51-450d-a914-2d6f36625e67","infraspecies","t0087340","Gyrosigma spencerii curvula","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gyrosigma spencerii var. curvula","","native","","","",TRUE,FALSE
"90775655-b6dd-4a13-966e-a91fae6b9318","infraspecies","t0087204","Gyrosigma strigilis excentrraphe","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gyrosigma strigilis var. excentrraphe","","native","","","",TRUE,FALSE
"9c71b2f1-9df0-4903-9dbe-7ebd0ef04155","infraspecies","t0060326","Gyrosigma fasciola arcuata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gyrosigma fasciola var. arcuata","","native","","","",TRUE,FALSE
"7db7ece9-d1d3-46c3-9827-68c18526b828","infraspecies","t0060353","Gyrosigma fasciola sulcata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gyrosigma fasciola var. sulcata","","native","","","",TRUE,FALSE
"fa47b751-8c63-4766-8371-ba98758de56d","infraspecies","t0060355","Gyrosigma fasciola tenuirostris","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gyrosigma fasciola var. tenuirostris","","native","","","",TRUE,FALSE
"1f82e4d8-8162-4ab7-ad3c-22efecef33f7","infraspecies","t0087208","Mastogloia brauni constricta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Mastogloia brauni var. constricta","","native","","","",TRUE,FALSE
"64d17d23-7de9-4800-9ca7-861d4ff50097","infraspecies","t0087209","Mastogloia brauni elongata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Mastogloia brauni var. elongata","","native","","","",TRUE,FALSE
"cefa2e60-3c64-47be-abc6-a2e1b8384662","infraspecies","t0087211","Mastogloia smith amphicephala","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Mastogloia smith var. amphicephala","","native","","","",TRUE,FALSE
"e2897d6a-bf18-4ac6-a77d-34837b987b8c","infraspecies","t0087212","Mastogloia smith lacustris","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Mastogloia smith var. lacustris","","native","","","",TRUE,FALSE
"7787e7a4-7d65-41b5-b6f5-7cdfb0383c61","infraspecies","t0087207","Mastogloia acutiuscula elliptica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Mastogloia acutiuscula var. elliptica","","native","","","",TRUE,FALSE
"5d75b8be-dc96-4463-a480-3539ac69e372","infraspecies","t0059667","Mastogloia elliptica dansei","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Mastogloia elliptica var. dansei","","native","","","",TRUE,FALSE
"45b190e3-d841-4f4e-b237-785f9685ad86","infraspecies","t0087210","Mastogloia pusilla subcapitata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Mastogloia pusilla var. subcapitata","","native","","","",TRUE,FALSE
"9ece2405-261c-497a-991f-3b7e13e50944","infraspecies","t0087218","Navicula cryptocephala exilis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula cryptocephala var. exilis","","native","","","",TRUE,FALSE
"d886aabf-5552-4305-a11b-413a3e2c7c27","infraspecies","t0087220","Navicula cryptocephala veneta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula cryptocephala var. veneta","","native","","","",TRUE,FALSE
"7f950abf-e518-4e7c-84d5-4ff7918928f2","infraspecies","t0059941","Navicula cuspidata ambigua","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula cuspidata var. ambigua","","native","","","",TRUE,FALSE
"134cf796-4bc1-4a79-a50d-000397d37194","infraspecies","t0087221","Navicula directa javanica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula directa var. javanica","","native","","","",TRUE,FALSE
"83bdc113-ff48-48ed-b30e-4a95c3a21967","infraspecies","t0058593","Navicula directa remota","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula directa var. remota","","native","","","",TRUE,FALSE
"d79e083b-240a-41ae-b57d-dd327b0b008d","infraspecies","t0087223","Navicula elliptica rectangularis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula elliptica var. rectangularis","","native","","","",TRUE,FALSE
"7a4655f9-ed24-4096-b1f7-2a2c073a240d","infraspecies","t0087224","Navicula exigua capitata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula exigua var. capitata","","native","","","",TRUE,FALSE
"d70d4510-667d-497d-9a9e-f6739c7ee2a5","infraspecies","t0087227","Navicula humerosa constricta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula humerosa var. constricta","","native","","","",TRUE,FALSE
"8f3dca2a-2a4f-4a2c-8bf5-f803d072a7b8","infraspecies","t0087228","Navicula humerosa minor","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula humerosa var. minor","","native","","","",TRUE,FALSE
"5a22312b-9433-4576-9a68-df75826ed7cd","infraspecies","t0087230","Navicula integra maculata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula integra var. maculata","","native","","","",TRUE,FALSE
"205e707f-af75-4fbb-ac68-98d6cbf73ad9","infraspecies","t0087233","Navicula lyra dilatata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula lyra var. dilatata","","native","","","",TRUE,FALSE
"2ddab7b8-25fb-458e-bd77-56bfef0c51fd","infraspecies","t0087234","Navicula lyra insignis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula lyra var. insignis","","native","","","",TRUE,FALSE
"3ffa7bbc-7f95-4f74-bc1d-cfb1bd117204","infraspecies","t0087235","Navicula lyra recta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula lyra var. recta","","native","","","",TRUE,FALSE
"bde1c63c-9bd6-45ae-8ce5-5ea8a22b2afc","infraspecies","t0087236","Navicula lyra signata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula lyra var. signata","","native","","","",TRUE,FALSE
"603b3904-134e-4640-ad86-afc3cbc099ca","infraspecies","t0087237","Navicula menisculus upsaliensis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula menisculus var. upsaliensis","","native","","","",TRUE,FALSE
"0a17eba4-53f2-4ce6-9d0c-6b2002aae93c","infraspecies","t0087615","Navicula mutica cohnii","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula mutica fo. cohnii","","native","","","",TRUE,FALSE
"59f2a40d-cf7f-47fa-a54d-f90b59df856c","infraspecies","t0087238","Navicula mutica gracilis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula mutica var. gracilis","","native","","","",TRUE,FALSE
"943a9dd2-0797-4e01-a879-6453992df164","infraspecies","t0087239","Navicula mutica stigma","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula mutica var. stigma","","native","","","",TRUE,FALSE
"159d6fb2-b36b-4af9-b877-c66b36bcc3fd","infraspecies","t0087240","Navicula mutica tropica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula mutica var. tropica","","native","","","",TRUE,FALSE
"ac2d80e0-ea2b-4ec9-a756-6ed549616076","infraspecies","t0087241","Navicula mutica undulata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula mutica var. undulata","","native","","","",TRUE,FALSE
"b4dcfe96-1522-4dd2-86e4-65e7d2735ee8","infraspecies","t0087242","Navicula mutica ventricosa","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula mutica var. ventricosa","","native","","","",TRUE,FALSE
"5668123a-d887-429e-9b20-520382bf8c9b","infraspecies","t0087244","Navicula placenta obtusa","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula placenta var. obtusa","","native","","","",TRUE,FALSE
"e062da40-27b4-4c0b-8931-1204e7636751","infraspecies","t0087245","Navicula pupula capitata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula pupula var. capitata","","native","","","",TRUE,FALSE
"ab30474c-047c-4ea9-bead-847bb975e4ad","infraspecies","t0087246","Navicula pupula elliptica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula pupula var. elliptica","","native","","","",TRUE,FALSE
"b4d9da29-a9ad-494c-a089-c1e5faf8df83","infraspecies","t0058598","Navicula ramosissima mollis","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula mollis","","native","","","",TRUE,FALSE
"a9e0e3d9-b5b6-48d3-b9b4-464559ebf5a8","infraspecies","t0087219","Navicula salinarum intermedia","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula salinarum var. intermedia","","native","","","",TRUE,FALSE
"301b721a-ac4e-4b11-bcf2-bb5432d25bed","infraspecies","t0087247","Navicula schroeteri escambia","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula schroeteri var. escambia","","native","","","",TRUE,FALSE
"7283c3b7-8ec7-4cc2-8223-d968e0b2382f","infraspecies","t0087250","Navicula tuscula cuneata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula tuscula var. cuneata","","native","","","",TRUE,FALSE
"d9779e7a-5a10-43b9-b891-9acab48387ff","infraspecies","t0087616","Navicula viridula capitata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula viridula fo. capitata","","native","","","",TRUE,FALSE
"4d3010e3-6922-414d-961d-89ffe5a63481","infraspecies","t0087252","Navicula viridis slesvicensis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula viridis var. slesvicensis","","native","","","",TRUE,FALSE
"9e96140f-8045-4a0c-a68c-e2aa1800b485","infraspecies","t0087249","Navicula tripunctata shizonemoides","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula tripunctata var. shizonemoides","","native","","","",TRUE,FALSE
"600cb052-0fdb-4c4d-8dfd-e2810c1d4756","infraspecies","t0087222","Navicula elginensis neglecta","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula elginensis var. neglecta","","native","","","",TRUE,FALSE
"b3bce1c4-20db-42d9-90ed-6a168aa291e6","infraspecies","t0087216","Navicula anglica subsalsa","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula anglica var. subsalsa","","native","","","",TRUE,FALSE
"bb8375f8-8444-4ee8-9464-be2374dc03bc","infraspecies","t0087229","Navicula capitata luneburgensis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula capitata var. luneburgensis","","native","","","",TRUE,FALSE
"76ab4d0a-7252-4ceb-a749-1463a2c91eb0","infraspecies","t0059946","Navicula cari angusta","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula angusta","","native","","","",TRUE,FALSE
"37913b30-eb2a-441a-8734-1bd0ab310c30","infraspecies","t0087226","Navicula forcipata nummularioides","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula forcipata var. nummularioides","","native","","","",TRUE,FALSE
"4e494f50-4720-4098-bf24-e53054075023","infraspecies","t0058591","Navicula heufleri leptocephala","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula cincta","","native","","","",TRUE,FALSE
"168ab6af-6193-4dea-a4a5-ef5cecf0c8d7","infraspecies","t0087345","Navicula incognita capitata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula incognita var. capitata","","native","","","",TRUE,FALSE
"bf1b7f82-0314-4b47-bfd5-661c5958ab38","infraspecies","t0059999","Navicula rhynchocephala germainii","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Navicula rhynchocephala var. germainii","","native","","","",TRUE,FALSE
"eba65eef-fcf9-46e1-88b6-49e349c9438c","infraspecies","t0087617","Neidium affine ulata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Neidium affine fo. ulata","","native","","","",TRUE,FALSE
"9b155c15-1ba3-49cb-950f-6d322bb7527f","infraspecies","t0058611","Neidium affine amphirhynchus","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Neidium affine var. amphirhynchus","","native","","","",TRUE,FALSE
"52a55a8d-28c9-4c6f-9c47-5d32321d6f19","infraspecies","t0087254","Neidium affine ceylonicum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Neidium affine var. ceylonicum","","native","","","",TRUE,FALSE
"bacc8d7d-d2a4-403a-a03c-ad6163e52ab6","infraspecies","t0060037","Neidium affine longiceps","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Neidium affine var. longiceps","","native","","","",TRUE,FALSE
"528b0831-09bf-4e3c-ab9f-e1eb522c9a24","infraspecies","t0059943","Neidium iridis amphigomphus","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Neidium iridis var. amphigomphus","","native","","","",TRUE,FALSE
"1fe1adac-769b-49b9-8f5e-284f8ad91c43","infraspecies","t0087255","Neidium kozlowii parvum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Neidium kozlowii var. parvum","","native","","","",TRUE,FALSE
"6d06bfdc-92db-420e-bde5-271c39c895f3","infraspecies","t0087281","Pinnularia acrosphaeria turgidula","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pinnularia acrosphaeria var. turgidula","","native","","","",TRUE,FALSE
"2b37e4cd-b9de-469e-8d70-9df5d07fae8a","infraspecies","t0087283","Pinnularia borealis rectangularis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pinnularia borealis var. rectangularis","","native","","","",TRUE,FALSE
"6a3c835a-e8f9-4a0c-8402-15160413f1ad","infraspecies","t0060275","Pinnularia braunii amphicephala","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pinnularia braunii var. amphicephala","","native","","","",TRUE,FALSE
"dff64827-6adf-45e3-ae73-6005eaf069c1","infraspecies","t0087284","Pinnularia braunii amphicephara","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pinnularia braunii var. amphicephara","","native","","","",TRUE,FALSE
"295b32a5-093e-461f-a573-2a589991bc38","infraspecies","t0087285","Pinnularia brevicostata sumatorana","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pinnularia brevicostata var. sumatorana","","native","","","",TRUE,FALSE
"caa4184c-3fe8-47df-a5d7-2046ea94a76a","infraspecies","t0087286","Pinnularia gibba linearis","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pinnularia gibba var. linearis","","native","","","",TRUE,FALSE
"5523b9de-ebe9-43b7-9cd3-20e109fb5060","infraspecies","t0060300","Pinnularia gibba mesogongyla","Chromista","Bacillariophyceae","native","","","","","","","species","Pinnularia mesogongyla","","native","","","",TRUE,FALSE
"a1890b7b-3ed9-4c2c-a17e-29784d229cf3","infraspecies","t0058600","Pinnularia gibba parva","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula parva","","native","","","",TRUE,FALSE
"080bb821-b58d-4bf9-bcb1-85900e51fde3","infraspecies","t0087618","Pinnularia interrupta apitata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pinnularia interrupta fo. apitata","","native","","","",TRUE,FALSE
"83b8c6f1-8ab3-4d58-8f0a-183449fdd308","infraspecies","t0087288","Pinnularia subcapitata paucistrata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pinnularia subcapitata var. paucistrata","","native","","","",TRUE,FALSE
"48cc5507-fdd8-4c88-85bc-98f31574fe60","infraspecies","t0087289","Pinnularia viridis sudetica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pinnularia viridis var. sudetica","","native","","","",TRUE,FALSE
"9bc81c50-f650-49dc-baf5-1f82b2a84379","infraspecies","t0087344","Pinnularia abaujensis subundulata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pinnularia abaujensis var. subundulata","","native","","","",TRUE,FALSE
"b119a35b-e7ba-4cb3-a242-cc0b4b1ee8b9","infraspecies","t0087282","Pinnularia adaujensis subundulata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pinnularia adaujensis var. subundulata","","native","","","",TRUE,FALSE
"996cfe26-9311-4141-96f9-a3cd0286e747","infraspecies","t0059036","Pleurosigma angulatum aestuarii","Chromista","Bacillariophyceae","native","","","","","","","species","Pleurosigma aestuarii","","native","","","",TRUE,FALSE
"9e9557cb-f755-4833-902f-6c406bc86c99","infraspecies","t0087292","Pleurosigma angulatum falcatum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pleurosigma angulatum var. falcatum","","native","","","",TRUE,FALSE
"009d3fdc-62bf-47a5-859b-d9446ba41307","infraspecies","t0060345","Pleurosigma angulatum quadratum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pleurosigma angulatum var. quadratum","","native","","","",TRUE,FALSE
"5ae9d6d2-afb9-4f81-b8ee-fa078b30762f","infraspecies","t0087293","Pleurosigma angulatum steigosa","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pleurosigma angulatum var. steigosa","","native","","","",TRUE,FALSE
"939468e8-f44d-42db-bd7b-d05491634c16","infraspecies","t0087294","Pleurosigma elongatum sinica","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pleurosigma elongatum var. sinica","","native","","","",TRUE,FALSE
"3a7c3077-dfac-4c88-b58c-02105618b945","infraspecies","t0087295","Pleurosigma intermedium dongshanense","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pleurosigma intermedium var. dongshanense","","native","","","",TRUE,FALSE
"240f5aec-12d4-44fc-9167-080793814216","infraspecies","t0087297","Pleurosigma rigidum incurvata","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pleurosigma rigidum var. incurvata","","native","","","",TRUE,FALSE
"a6023d29-e7a2-4ecd-9fff-01b3ef0f6dd9","infraspecies","t0087291","Pleurosigma acutum latum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Pleurosigma acutum var. latum","","native","","","",TRUE,FALSE
