"taxonUUID","taxonRank","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","simple_name","is_endemic","alien_type","new_iucn","new_redlistTW","new_protected","name_parts","name_parts_clean","new_simple_name","genus","specificEpithet","infraspecies","comparison_IUCN","comparison_name"
"ef65b556-34b1-482a-b225-97d13230b548","species","t0028949","Epinephelus epistictus","Animalia","Actinopterygii","native","","","","LC","","","species","Mycteroperca epistictus","","native","LC","","","c(""Mycteroperca"", ""epistictus"")","c(""Mycteroperca"", ""epistictus"")","Mycteroperca epistictus","Mycteroperca","epistictus",NA,TRUE,FALSE
"8ec9ca52-e417-4e07-bba6-fe6f74760119","species","t0028961","Epinephelus morrhua","Animalia","Actinopterygii","native","","","","LC","","","species","Mycteroperca morrhua","","native","LC","","","c(""Mycteroperca"", ""morrhua"")","c(""Mycteroperca"", ""morrhua"")","Mycteroperca morrhua","Mycteroperca","morrhua",NA,TRUE,FALSE
"e6353b88-16f4-4b03-9856-dee53ab456f1","species","t0028374","Triso dermopterus","Animalia","Actinopterygii","native","","","","LC","","","species","Hyporthodus dermopterus","","native","LC","","","c(""Hyporthodus"", ""dermopterus"")","c(""Hyporthodus"", ""dermopterus"")","Hyporthodus dermopterus","Hyporthodus","dermopterus",NA,TRUE,FALSE
"cebf8fc5-1ea0-43a0-a071-48e49b105324","species","t0027352","Leiognathus berbis","Animalia","Actinopterygii","native","","","","","","","species","Equulites berbis","","native","LC","","","c(""Equulites"", ""berbis"")","c(""Equulites"", ""berbis"")","Equulites berbis","Equulites","berbis",NA,FALSE,FALSE
"ece543dd-8d2b-4ac5-aa57-463b24e285f6","species","t0032758","Deveximentum insidiator","Animalia","Actinopterygii","native","","","","","","","species","Secutor insidiator","","native","","","","c(""Secutor"", ""insidiator"")","c(""Secutor"", ""insidiator"")","Secutor insidiator","Secutor","insidiator",NA,TRUE,FALSE
"22cd378c-4add-49a9-8b99-bbb70bd0edf2","species","t0032759","Deveximentum interruptus","Animalia","Actinopterygii","native","","","","","","","species","Secutor interruptus","","native","","","","c(""Secutor"", ""interruptus"")","c(""Secutor"", ""interruptus"")","Secutor interruptus","Secutor","interruptus",NA,TRUE,FALSE
"94efd545-9140-45c7-9b7a-58800b7c460b","species","t0029855","Ichthyscopus lebeck","Animalia","Actinopterygii","native","","","","","","","species","Ichthyscopus pollicaris","","native","","","","c(""Ichthyscopus"", ""pollicaris"")","c(""Ichthyscopus"", ""pollicaris"")","Ichthyscopus pollicaris","Ichthyscopus","pollicaris",NA,TRUE,FALSE
"c5a9863c-fea3-4e50-9de7-cb558f4a3784","species","t0028443","Uranoscopus tosae","Animalia","Actinopterygii","native","","","","","","","species","Uranoscopus affinis","","native","","","","c(""Uranoscopus"", ""affinis"")","c(""Uranoscopus"", ""affinis"")","Uranoscopus affinis","Uranoscopus","affinis",NA,TRUE,FALSE
"4daebf1e-0533-4cce-ac91-682beaecdc20","species","t0057120","Guttigadus nana","Animalia","Actinopterygii","native","","","","","","","species","Laemonema nana","","native","","","","c(""Laemonema"", ""nana"")","c(""Laemonema"", ""nana"")","Laemonema nana","Laemonema","nana",NA,TRUE,FALSE
"a5ebe9d2-8bc9-454d-92fa-6d4720587a58","species","t0030820","Ptyas major","Animalia","Reptilia","native","","","NLC","","","2024-12-01","species","Cyclophiops major","","native","LC","NLC","","c(""Cyclophiops"", ""major"")","c(""Cyclophiops"", ""major"")","Cyclophiops major","Cyclophiops","major",NA,FALSE,FALSE
"479ef797-d299-468c-aa96-aeb5b6fbf8b3","species","t0064794","Gonyosoma frenatus","Animalia","Reptilia","native","","","DD","","","2024-12-01","species","Gonyosoma frenatum","","native","LC","NLC","","c(""Gonyosoma"", ""frenatum"")","c(""Gonyosoma"", ""frenatum"")","Gonyosoma frenatum","Gonyosoma","frenatum",NA,FALSE,FALSE
"b065f5f5-3bee-482b-9f1a-6015fcac5b19","species","t0048853","Xenochrophis flavipunctatus","Animalia","Reptilia","native","","III","NLC","","輕度","2024-12-01","species","Fowlea flavipunctatus","","native","LC","NLC","III","c(""Fowlea"", ""flavipunctatus"")","c(""Fowlea"", ""flavipunctatus"")","Fowlea flavipunctatus","Fowlea","flavipunctatus",NA,FALSE,FALSE
"a0624436-a49d-457c-b491-dc61406d49c3","species","t0098204","Orthriophis taeniurus","Animalia","Reptilia","native","","III","NLC","","輕度","2024-12-01","species","Elaphe taeniura","","","VU","NLC","III","c(""Elaphe"", ""taeniura"")","c(""Elaphe"", ""taeniura"")","Elaphe taeniura","Elaphe","taeniura",NA,FALSE,FALSE
"0821ab86-6db3-4031-b5b8-8a81fe669076","species","t0031102","Neotrygon kuhlii","Animalia","Chondrichthyes","native","","","","DD","","","species","Neotrygon orientalis","","native","LC","","","c(""Neotrygon"", ""orientalis"")","c(""Neotrygon"", ""orientalis"")","Neotrygon orientalis","Neotrygon","orientalis",NA,FALSE,FALSE
"7aa99ec3-5b7e-4a4a-a89e-763eef10c0c5","species","t0030160","Carcharhinus albimarginatus","Animalia","Chondrichthyes","native","","","","VU","輕度","","species","Carcharhinus longimanus","","native","CR","","","c(""Carcharhinus"", ""longimanus"")","c(""Carcharhinus"", ""longimanus"")","Carcharhinus longimanus","Carcharhinus","longimanus",NA,FALSE,FALSE
"5458281a-8e2f-48a2-b6f7-f1430e212e6c","species","t0029589","Hemipristis elongata","Animalia","Chondrichthyes","native","","","","VU","輕度","","species","Hemigaleus microstoma","","native","VU","","","c(""Hemigaleus"", ""microstoma"")","c(""Hemigaleus"", ""microstoma"")","Hemigaleus microstoma","Hemigaleus","microstoma",NA,TRUE,FALSE
"c148e475-a3e7-4bfa-a7c3-31c2de13e5b8","species","t0033142","Sylvirana guentheri","Animalia","Amphibia","native","","","NLC","LC","","2024-12-01","species","Hylarana guentheri","","native","LC","NLC","","c(""Hylarana"", ""guentheri"")","c(""Hylarana"", ""guentheri"")","Hylarana guentheri","Hylarana","guentheri",NA,TRUE,FALSE
"a41809f8-db03-42d1-9935-fd3e1b3b85e6","species","t0076318","Bathytormus foveolatus","Animalia","Bivalvia","native","","","","","","","species","Crenocrassatella foveolata","","native","","","","c(""Crenocrassatella"", ""foveolata"")","c(""Crenocrassatella"", ""foveolata"")","Crenocrassatella foveolata","Crenocrassatella","foveolata",NA,TRUE,FALSE
"14cccbb5-9032-4529-814f-0d547f8f6f9c","species","t0078228","Chlamys squamata","Animalia","Bivalvia","native","","","","","","","species","Scaeochlamys squamea","","native","","","","c(""Scaeochlamys"", ""squamea"")","c(""Scaeochlamys"", ""squamea"")","Scaeochlamys squamea","Scaeochlamys","squamea",NA,TRUE,FALSE
"ab7d41fa-7bbc-46dd-bee2-79380077f46d","species","t0061207","Delectopecten fluctuatus","Animalia","Bivalvia","native","","","","","","","species","Ciclopecten fluctuatus","","native","","","","c(""Ciclopecten"", ""fluctuatus"")","c(""Ciclopecten"", ""fluctuatus"")","Ciclopecten fluctuatus","Ciclopecten","fluctuatus",NA,TRUE,FALSE
"79e47ac2-346f-4b15-b257-33175d4f6861","species","t0033010","Spondylus barbatus","Animalia","Bivalvia","native","","","","","","","species","Spondylus squamosus","","native","","","","c(""Spondylus"", ""squamosus"")","c(""Spondylus"", ""squamosus"")","Spondylus squamosus","Spondylus","squamosus",NA,TRUE,FALSE
"9e660079-771d-4463-8eeb-2af243e68c35","species","t0067824","Loliolus (Nipponololigo) japonica","Animalia","Cephalopoda","native","","","","","","","species","Loliolus japonica","","native","DD","","","c(""Loliolus"", ""japonica"")","c(""Loliolus"", ""japonica"")","Loliolus japonica","Loliolus","japonica",NA,FALSE,FALSE
"8ab332b6-edc0-4be0-86ee-211e334d328d","species","t0067823","Loliolus (Nipponololigo) beka","Animalia","Cephalopoda","native","","","","","","","species","Loliolus beka","","native","DD","","","c(""Loliolus"", ""beka"")","c(""Loliolus"", ""beka"")","Loliolus beka","Loliolus","beka",NA,FALSE,FALSE
"2e8e3b8b-9762-4690-b190-beae1f871ea9","species","t0067826","Loliolus (Nipponololigo) uyii","Animalia","Cephalopoda","native","","","","","","","species","Loliolus uyii","","native","DD","","","c(""Loliolus"", ""uyii"")","c(""Loliolus"", ""uyii"")","Loliolus uyii","Loliolus","uyii",NA,FALSE,FALSE
"f02059e9-9d12-4150-9b42-14d16c3f2e7f","species","t0067825","Loliolus (Nipponololigo) sumatrensis","Animalia","Cephalopoda","native","","","","","","","species","Loliolus sumatrensis","","native","DD","","","c(""Loliolus"", ""sumatrensis"")","c(""Loliolus"", ""sumatrensis"")","Loliolus sumatrensis","Loliolus","sumatrensis",NA,FALSE,FALSE
"a35040a7-15b3-47f6-9a51-f19cdeee18cd","species","t0048466","Uroteuthis (Photololigo) chinensis","Animalia","Cephalopoda","native","","","","","","","species","Uroteuthis chinensis","","native","DD","","","c(""Uroteuthis"", ""chinensis"")","c(""Uroteuthis"", ""chinensis"")","Uroteuthis chinensis","Uroteuthis","chinensis",NA,FALSE,FALSE
"a03c8545-c1a6-4875-85ea-4fa0455822dc","species","t0048467","Uroteuthis (Photololigo) duvaucelii","Animalia","Cephalopoda","native","","","","","","","species","Uroteuthis duvaucelii","","native","","","","c(""Uroteuthis"", ""duvaucelii"")","c(""Uroteuthis"", ""duvaucelii"")","Uroteuthis duvaucelii","Uroteuthis","duvaucelii",NA,TRUE,FALSE
"62953aa5-004c-4ec5-9bf6-013289165412","species","t0048468","Uroteuthis (Photololigo) edulis","Animalia","Cephalopoda","native","","","","","","","species","Uroteuthis edulis","","native","DD","","","c(""Uroteuthis"", ""edulis"")","c(""Uroteuthis"", ""edulis"")","Uroteuthis edulis","Uroteuthis","edulis",NA,FALSE,FALSE
"50bc1bce-c407-478e-95d4-26181e9751d0","species","t0048469","Uroteuthis (Photololigo) sibogae","Animalia","Cephalopoda","native","","","","","","","species","Uroteuthis sibogae","","native","DD","","","c(""Uroteuthis"", ""sibogae"")","c(""Uroteuthis"", ""sibogae"")","Uroteuthis sibogae","Uroteuthis","sibogae",NA,FALSE,FALSE
"c2622661-419d-4770-a047-2d2aa400ba62","species","t0048470","Uroteuthis (Photololigo) singhalensis","Animalia","Cephalopoda","native","","","","","","","species","Uroteuthis singhalensis","","native","DD","","","c(""Uroteuthis"", ""singhalensis"")","c(""Uroteuthis"", ""singhalensis"")","Uroteuthis singhalensis","Uroteuthis","singhalensis",NA,FALSE,FALSE
"6af7a30e-ba48-4623-bec3-bc176ff27ff4","species","t0029672","Heteroteuthis (Stephanoteuthis) hawaiiensis","Animalia","Cephalopoda","native","","","","","","","species","Heteroteuthis hawaiiensis","","native","DD","","","c(""Heteroteuthis"", ""hawaiiensis"")","c(""Heteroteuthis"", ""hawaiiensis"")","Heteroteuthis hawaiiensis","Heteroteuthis","hawaiiensis",NA,FALSE,FALSE
"f9f065dc-5bf0-418d-83d4-d26990d7ffb0","species","t0036246","Pliarcularia bellula","Animalia","Gastropoda","native","","","","","","","species","Nassarius bellulus","","native","","","","c(""Nassarius"", ""bellulus"")","c(""Nassarius"", ""bellulus"")","Nassarius bellulus","Nassarius","bellulus",NA,TRUE,FALSE
"cab2996e-0e28-4dd7-b64c-20515a918470","species","t0080081","Cymatosyrinx (Splendrillia) osawanoensis","Animalia","Gastropoda","native","","","","","","","species","Cymatosyrinx osawanoensis","","native","","","","c(""Cymatosyrinx"", ""osawanoensis"")","c(""Cymatosyrinx"", ""osawanoensis"")","Cymatosyrinx osawanoensis","Cymatosyrinx","osawanoensis",NA,TRUE,FALSE
"82f1b7cb-19c2-4a74-a571-f3dd0bfafb30","species","t0062422","Elaeocyma (Splendrillia) solicitata","Animalia","Gastropoda","native","","","","","","","species","Elaeocyma solicitata","","native","","","","c(""Elaeocyma"", ""solicitata"")","c(""Elaeocyma"", ""solicitata"")","Elaeocyma solicitata","Elaeocyma","solicitata",NA,TRUE,FALSE
"afb0d632-7f59-44cf-a5c0-12a50ec566fe","species","t0067868","Lophiotoma (Lophioturris) oxytropis","Animalia","Gastropoda","native","","","","","","","species","Lophiotoma oxytropis","","native","","","","c(""Lophiotoma"", ""oxytropis"")","c(""Lophiotoma"", ""oxytropis"")","Lophiotoma oxytropis","Lophiotoma","oxytropis",NA,TRUE,FALSE
"213581b7-2441-4342-998b-d30a8c73fbc4","species","t0046992","Terebra (Oxymeris) ferina","Animalia","Gastropoda","native","","","","","","","species","Terebra ferina","","native","","","","c(""Terebra"", ""ferina"")","c(""Terebra"", ""ferina"")","Terebra ferina","Terebra","ferina",NA,TRUE,FALSE
"662b28e6-f5ac-4a9c-8f37-05612f72319d","species","t0070393","Aegista (Plectotropis) perplexa","Animalia","Gastropoda","native","true","","","","","","species","Aegista perplexa","true","native","","","","c(""Aegista"", ""perplexa"")","c(""Aegista"", ""perplexa"")","Aegista perplexa","Aegista","perplexa",NA,TRUE,FALSE
"2a8a7a77-1778-4e64-acf5-3a3ca726ec86","species","t0096913","Epitonium pallasii","Animalia","Gastropoda","native","","","","","","","species","Epitonium pallasi","","","","","","c(""Epitonium"", ""pallasi"")","c(""Epitonium"", ""pallasi"")","Epitonium pallasi","Epitonium","pallasi",NA,TRUE,FALSE
"101a910d-5460-4c56-b4ac-d9f0f8fbe9e2","species","t0037075","Assiminea latericea","Animalia","Gastropoda","native","","","","","","","species","Pseudomphala latericea","","native","LC","","","c(""Pseudomphala"", ""latericea"")","c(""Pseudomphala"", ""latericea"")","Pseudomphala latericea","Pseudomphala","latericea",NA,FALSE,FALSE
"60bd333c-8c57-45cd-a62f-9acf3c66b355","species","t0046662","Assiminea hayashii","Animalia","Gastropoda","native","","","","","","","species","Taiwanassiminea hayasii","","native","","","","c(""Taiwanassiminea"", ""hayasii"")","c(""Taiwanassiminea"", ""hayasii"")","Taiwanassiminea hayasii","Taiwanassiminea","hayasii",NA,TRUE,FALSE
"41752fb1-9278-471d-9e6e-da0f5f2b2b57","species","t0076320","Batillaria cumingi","Animalia","Gastropoda","native","","","","","","","species","Batillaria cumingii","","native","","","","c(""Batillaria"", ""cumingii"")","c(""Batillaria"", ""cumingii"")","Batillaria cumingii","Batillaria","cumingii",NA,TRUE,FALSE
"a8e5f24a-9aba-49f2-bf4f-1a1af8644287","species","t0102722","Cerithidea djadjariensis","Animalia","Gastropoda","native","","","","","","","species","Pirenella pupiformis","","native","","","","c(""Pirenella"", ""pupiformis"")","c(""Pirenella"", ""pupiformis"")","Pirenella pupiformis","Pirenella","pupiformis",NA,TRUE,FALSE
"a6d1e31f-4232-4778-a469-ac853cacc6cb","species","t0084518","Cerithidea cingulata","Animalia","Gastropoda","native","","","","","","","species","Pirenella nipponica","","native","","","","c(""Pirenella"", ""nipponica"")","c(""Pirenella"", ""nipponica"")","Pirenella nipponica","Pirenella","nipponica",NA,TRUE,FALSE
"8e379ba3-5d41-4c76-8ea6-93fe6922a66f","species","t0027878","Melanoides maculata","Animalia","Gastropoda","native","","","","","","","species","Stenomelania macilenta","","native","LC","","","c(""Stenomelania"", ""macilenta"")","c(""Stenomelania"", ""macilenta"")","Stenomelania macilenta","Stenomelania","macilenta",NA,FALSE,FALSE
"843cff6c-04d7-4bda-b029-dfba8abeb6a2","species","t0080330","Modulus tectum","Animalia","Gastropoda","native","","","","","","","species","Indomodulus tectum","","native","","","","c(""Indomodulus"", ""tectum"")","c(""Indomodulus"", ""tectum"")","Indomodulus tectum","Indomodulus","tectum",NA,TRUE,FALSE
"071e2b93-feb0-4d32-a311-1c74ef1d27e5","species","t0081812","Notoacmea boninensis","Animalia","Gastropoda","native","","","","","","","infraspecies","Notoacmea schrenckii boninensis","","native","","","","c(""Notoacmea"", ""schrenckii"", ""boninensis"")","c(""Notoacmea"", ""schrenckii"", ""boninensis"")","Notoacmea schrenckii boninensis","Notoacmea","schrenckii","boninensis",TRUE,FALSE
"529e6153-a3e2-4c42-8ad0-79a08b701999","species","t0032772","Phalium bisulcatum","Animalia","Gastropoda","native","","","","","","","species","Semicassis bisulcata","","native","","","","c(""Semicassis"", ""bisulcata"")","c(""Semicassis"", ""bisulcata"")","Semicassis bisulcata","Semicassis","bisulcata",NA,TRUE,FALSE
"fd5eeed7-387d-4355-b2ba-88876643c79c","species","t0086136","Polinices didyma","Animalia","Gastropoda","native","","","","","","","species","Neverita didyma","","native","","","","c(""Neverita"", ""didyma"")","c(""Neverita"", ""didyma"")","Neverita didyma","Neverita","didyma",NA,TRUE,FALSE
"8e92e329-637d-4b0c-b1e3-9122d7ab9463","species","t0065608","Hippeutis (Helicorbis) umbilicalis","Animalia","Gastropoda","native","","","","","","","species","Hippeutis umbilicalis","","native","","","","c(""Hippeutis"", ""umbilicalis"")","c(""Hippeutis"", ""umbilicalis"")","Hippeutis umbilicalis","Hippeutis","umbilicalis",NA,TRUE,FALSE
"5323e024-890a-4df4-9a4f-2605c8e33d41","species","t0065607","Hippeutis carntori","Animalia","Gastropoda","native","","","","","","","species","Helicorbis cantori","","native","LC","","","c(""Helicorbis"", ""cantori"")","c(""Helicorbis"", ""cantori"")","Helicorbis cantori","Helicorbis","cantori",NA,FALSE,FALSE
"d0a4b52c-2121-4340-82c3-bc8efe450bd7","species","t0077552","Caryophyllia (Acanthocyathus) karubarica","Animalia","Hexacorallia","native","","","","","","","species","Caryophyllia karubarica","","native","","","","c(""Caryophyllia"", ""karubarica"")","c(""Caryophyllia"", ""karubarica"")","Caryophyllia karubarica","Caryophyllia","karubarica",NA,TRUE,FALSE
"fb408a16-7250-46fa-9aa4-ed865f88e8a3","species","t0077549","Caryophyllia (Acanthocyathus) grayi","Animalia","Hexacorallia","native","","","","","","","species","Caryophyllia grayi","","native","","","","c(""Caryophyllia"", ""grayi"")","c(""Caryophyllia"", ""grayi"")","Caryophyllia grayi","Caryophyllia","grayi",NA,TRUE,FALSE
"30342f66-6bc2-47b6-bafb-691aa1b1c68c","species","t0077557","Caryophyllia (Acanthocyathus) spinicarens","Animalia","Hexacorallia","native","","","","","","","species","Caryophyllia spinicarens","","native","","","","c(""Caryophyllia"", ""spinicarens"")","c(""Caryophyllia"", ""spinicarens"")","Caryophyllia spinicarens","Caryophyllia","spinicarens",NA,TRUE,FALSE
"5bceab2b-df23-4acc-99d6-da3cdc55dc9d","species","t0077558","Caryophyllia (Acanthocyathus) spinigera","Animalia","Hexacorallia","native","","","","","","","species","Caryophyllia spinigera","","native","","","","c(""Caryophyllia"", ""spinigera"")","c(""Caryophyllia"", ""spinigera"")","Caryophyllia spinigera","Caryophyllia","spinigera",NA,TRUE,FALSE
"fe1e6066-e2d1-4258-94e9-8b31b86b76ef","species","t0077544","Caryophyllia (Caryophyllia) ambrosia","Animalia","Hexacorallia","native","","","","","","","species","Caryophyllia ambrosia","","native","","","","c(""Caryophyllia"", ""ambrosia"")","c(""Caryophyllia"", ""ambrosia"")","Caryophyllia ambrosia","Caryophyllia","ambrosia",NA,TRUE,FALSE
"77b2dd6c-a3a6-4f7d-a08d-bf4c296e4642","species","t0077546","Caryophyllia (Caryophyllia) concreta","Animalia","Hexacorallia","native","","","","","","","species","Caryophyllia concreta","","native","","","","c(""Caryophyllia"", ""concreta"")","c(""Caryophyllia"", ""concreta"")","Caryophyllia concreta","Caryophyllia","concreta",NA,TRUE,FALSE
"57306855-2100-4eb1-b31c-11faa18bcd59","species","t0077547","Caryophyllia (Caryophyllia) diomedeae","Animalia","Hexacorallia","native","","","","","","","species","Caryophyllia diomedeae","","native","","","","c(""Caryophyllia"", ""diomedeae"")","c(""Caryophyllia"", ""diomedeae"")","Caryophyllia diomedeae","Caryophyllia","diomedeae",NA,TRUE,FALSE
"2486807a-99e3-4c49-acb3-11648b8da980","species","t0077545","Caryophyllia (Caryophyllia) barbadensis","Animalia","Hexacorallia","native","","","","","","","species","Caryophyllia barbadensis","","native","","","","c(""Caryophyllia"", ""barbadensis"")","c(""Caryophyllia"", ""barbadensis"")","Caryophyllia barbadensis","Caryophyllia","barbadensis",NA,TRUE,FALSE
