"taxonUUID","taxonRank","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","new_simple_name","is_endemic","alien_type","new_iucn","new_redlistTW","new_protected","genus","specificEpithet","infraspecies","comparison_name","comparison_IUCN","comparison_redlistTW","comparison_protected"
"5172e390-faaf-4f86-94a3-3965cdc15c36","species","t0054702","Parsonsia laevigata","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Parsonsia alboflavescens","","native","","NLC","","Parsonsia","alboflavescens",NA,FALSE,TRUE,TRUE,TRUE
"80482df7-e9a6-4a28-bd5d-a5345d0881a5","species","t0054252","Lindernia pusilla","Plantae","Spermatopsida","native","","","NLC","LC","","2017-12-01","species","Yamazakia pusilla","","native","LC","NLC","","Yamazakia","pusilla",NA,FALSE,TRUE,TRUE,TRUE
"eb4603a2-a778-43b5-82a1-a8167b55b5a0","species","t0054249","Lindernia kinmenensis","Plantae","Spermatopsida","native","","","","","","","species","Torenia kinmenensis","","native","","","","Torenia","kinmenensis",NA,FALSE,TRUE,TRUE,TRUE
"a49b7c69-4580-46e9-b7b3-99cbc57634de","species","t0054254","Vandellia viscosa","Plantae","Spermatopsida","native","","","NEN","LC","重度","2017-12-01","species","Yamazakia viscosa","","native","LC","NEN","","Yamazakia","viscosa",NA,FALSE,TRUE,TRUE,TRUE
"46445837-245a-4ce3-85dd-3e081d26ae68","species","t0075186","Peristrophe bivalvis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Peristrophe baphica","","native","","NLC","","Peristrophe","baphica",NA,FALSE,TRUE,TRUE,TRUE
"6bee055b-2582-4e1a-9ab7-acc9a7f1e3b5","species","t0052785","Calogyne chinensis","Plantae","Spermatopsida","non-native","","","","","","","infraspecies","Calogyne pilosa chinensis","","native","","","","Calogyne","pilosa","chinensis",FALSE,TRUE,TRUE,TRUE
"ec775f1a-13d9-4855-a46c-80e1f66cd003","species","t0040295","Aster asagrayi","Plantae","Spermatopsida","native","","","NE","","","2017-12-01","species","Aster asa-grayi","","native","","","","Aster","asa-grayi",NA,FALSE,TRUE,FALSE,TRUE
"c4182d89-1e28-4c04-8ffc-b5c10fa08860","species","t0057999","Hemistepta lyrata","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Hemisteptia lyrata","","native","LC","NLC","","Hemisteptia","lyrata",NA,FALSE,FALSE,TRUE,TRUE
"08db32e0-516e-4d30-89e0-fae3e2a68a7c","species","t0054102","Ixeridium dentatum","Plantae","Spermatopsida","overseas","","","","","","","species","Ixeris dentata","","native","","","","Ixeris","dentata",NA,FALSE,TRUE,TRUE,TRUE
"4806d8b4-7fcd-427c-a96c-70d184219645","species","t0054407","Matricaria matricarioides","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Matricaria discoidea","","non-native","","","","Matricaria","discoidea",NA,FALSE,TRUE,FALSE,TRUE
"9e347d46-2f7a-4f64-90d6-e6929695068a","species","t0054757","Pertya simozawae","Plantae","Spermatopsida","native","true","","NEN","","重度","2017-12-01","species","Pertya simozawai","true","native","","NEN","","Pertya","simozawai",NA,FALSE,TRUE,TRUE,TRUE
"1204232c-c761-454b-8b04-6a9b03a8db68","species","t0052515","Abelia chinensis","Plantae","Spermatopsida","native","","","","","","","infraspecies","Abelia chinensis ionandra","true","native","","NVU","","Abelia","chinensis","ionandra",FALSE,TRUE,FALSE,TRUE
"a8352266-244d-4050-af4c-0615cb4a886b","species","t0058756","Chaerophyllum taiwanianum","Plantae","Spermatopsida","native","true","","NVU","","輕度","2017-12-01","species","Chaerophyllum involucratum","true","native","","NLC","","Chaerophyllum","involucratum",NA,FALSE,TRUE,FALSE,TRUE
"f52bce91-7bea-487e-94f3-51ebe3299be0","infraspecies","t0026482","Tapeinidium pinnatum biserratum","Plantae","Polypodiopsida","native","","","NVU","","輕度","2017-12-01","species","Tapeinidium biserratum","","native","","NVU","","Tapeinidium","biserratum",NA,FALSE,TRUE,TRUE,TRUE
"84e60579-3288-4650-bec5-6ba87de06830","infraspecies","t0026473","Lindsaea merrillii yaeyamensis","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Lindsaea yaeyamensis","","native","","NLC","","Lindsaea","yaeyamensis",NA,FALSE,TRUE,TRUE,TRUE
"d2f9f2cb-35b7-47bf-a7c9-56ce47815a71","infraspecies","t0026465","Lindsaea orbiculata commixta","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Lindsaea bonii","","native","","NLC","","Lindsaea","bonii",NA,FALSE,TRUE,TRUE,TRUE
"cff9fe7d-c97f-47d1-b6d2-931ae1369c09","infraspecies","t0026558","Adiantum roborowskii taiwanianum","Plantae","Polypodiopsida","native","true","","NVU","","輕度","2017-12-01","species","Adiantum taiwanianum","true","native","","NVU","","Adiantum","taiwanianum",NA,FALSE,TRUE,TRUE,TRUE
"bb77f60e-aed1-4eef-a40d-7219d63f6c9b","infraspecies","t0026956","Cyclosorus acuminatus ×acuminatoides","Plantae","Polypodiopsida","native","","","","","","","species","Christella × acuminatoides","true","native","","","","Christella","×","acuminatoides",FALSE,TRUE,TRUE,TRUE
"bd045ed4-c065-4e94-bd41-a603afb2acd6","infraspecies","t0040310","Athyrium oppositipinnum oppositipinnum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","infraspecies","Athyrium oppositipennum oppositipennum","","native","","NLC","","Athyrium","oppositipennum","oppositipennum",FALSE,TRUE,TRUE,TRUE
"88f341cb-83e1-4d0a-b18b-749f36c23b74","infraspecies","t0040311","Athyrium oppositipinnum pubescens","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","infraspecies","Athyrium oppositipennum pubescens","","native","","NLC","","Athyrium","oppositipennum","pubescens",FALSE,TRUE,TRUE,TRUE
"06b51560-4a62-4b84-a1ba-23ad3af71165","species","t0057256","Diplazium aphanoneuron","Plantae","Polypodiopsida","native","","","","","","","infraspecies","Diplazium donianum aphanoneuron","","native","","NLC","","Diplazium","donianum","aphanoneuron",FALSE,TRUE,FALSE,TRUE
"4bda02c5-12c2-446f-a66a-ef8f26f75c6c","infraspecies","t0027061","Podocarpus macrophyllus macrophyllus","Plantae","Spermatopsida","native","","","NEN","","重度","2017-12-01","species","Podocarpus macrophyllus","","native","LC","NEN","","Podocarpus","macrophyllus",NA,FALSE,FALSE,TRUE,TRUE
"12f7c406-5425-4298-a63c-0fca3b382b76","infraspecies","t0053090","Colocasia esculenta esculenta","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Colocasia esculenta","","","LC",NA,"","Colocasia","esculenta",NA,FALSE,FALSE,NA,TRUE
"db3c614a-7bc5-46be-b882-63cbfd70af03","infraspecies","t0054699","Paris polyphylla polyphylla","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Paris polyphylla","","native","VU","NLC","","Paris","polyphylla",NA,FALSE,FALSE,TRUE,TRUE
"93422774-6a89-4c83-baf1-ce88f5ecac68","infraspecies","t0055375","Smilax bracteata verruculosa","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Smilax odoratissima","","native","","","","Smilax","odoratissima",NA,FALSE,TRUE,FALSE,TRUE
"bbf0ce36-9738-40b9-a0a4-0e93ba95cbe7","infraspecies","t0040206","Aphyllorchis montana montana","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Aphyllorchis montana","","native","","NLC","","Aphyllorchis","montana",NA,FALSE,TRUE,TRUE,TRUE
"f82da938-5cea-4072-bded-0a82b1e284f8","infraspecies","t0072943","Bulbophyllum setaceum setaceum","Plantae","Spermatopsida","native","true","","NNT","","","2017-12-01","species","Bulbophyllum setaceum","true","native","","NNT","","Bulbophyllum","setaceum",NA,FALSE,TRUE,TRUE,TRUE
"edfaae65-cff3-44c8-8633-53888ea22ba2","infraspecies","t0052927","Cephalantheropsis obcordata obcordata","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Cephalantheropsis obcordata","","","","NNT","","Cephalantheropsis","obcordata",NA,FALSE,TRUE,TRUE,TRUE
"110eabc8-70be-4e78-b060-903ab4246090","infraspecies","t0086527","Oberonia insularis rotunda","Plantae","Spermatopsida","native","","","","","","","infraspecies","Oberonia insularis rotundum","true","native","","DD","","Oberonia","insularis","rotundum",FALSE,TRUE,FALSE,TRUE
"a0fbb5ce-a883-4f22-adcc-7802fad0ae4b","infraspecies","t0057516","Zeuxine strateumatica strateumatica","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Zeuxine strateumatica","","","LC","NLC","","Zeuxine","strateumatica",NA,FALSE,FALSE,TRUE,TRUE
"5beab812-fad9-47da-9376-1198dbdfc23a","infraspecies","t0054280","Liriope minor minor","Plantae","Spermatopsida","non-native","","","","","","","species","Liriope minor","","non-native","","NLC","","Liriope","minor",NA,FALSE,TRUE,FALSE,TRUE
"64356c8e-4b86-4850-b46a-991a155c8e95","infraspecies","t0087350","Aloe saponaria latifolea","Plantae","Spermatopsida","non-native","","","","","","","infraspecies","Aloe saponaria latifolia","","non-native","","","","Aloe","saponaria","latifolia",FALSE,TRUE,TRUE,TRUE
"b340ba34-7986-410f-9d8d-f18e58127fb4","infraspecies","t0053918","Hemerocallis fulva fulva","Plantae","Spermatopsida","non-native","","","","","","","species","Hemerocallis fulva","","non-native","","DD","","Hemerocallis","fulva",NA,FALSE,TRUE,FALSE,TRUE
"4c63ae5c-cd6f-412b-8573-4855b1af5daa","infraspecies","t0053702","Fimbristylis littoralis littoralis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Fimbristylis littoralis","","native","LC","NLC","","Fimbristylis","littoralis",NA,FALSE,FALSE,TRUE,TRUE
"2dcc414f-d92f-4a1f-8e64-933d192fdc92","species","t0058221","Schoenoplectiella lateriflora","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","infraspecies","Schoenoplectiella supina lateriflora","","native","LC","NNT","","Schoenoplectiella","supina","lateriflora",FALSE,FALSE,TRUE,TRUE
"8daf256e-0f32-4f64-a954-8ed1e82ac150","infraspecies","t0052566","Alopecurus aequalis amurensis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Alopecurus aequalis","","native","LC","NLC","","Alopecurus","aequalis",NA,FALSE,FALSE,TRUE,TRUE
"06aca014-584b-48b0-84a4-9bbd81349b48","infraspecies","t0040330","Bambusa pachinensis pachinensis","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Bambusa pachinensis","true","native","","NLC","","Bambusa","pachinensis",NA,FALSE,TRUE,TRUE,TRUE
"97edc11f-4583-47e3-a3e2-2b9a9a23eb86","infraspecies","t0073214","Chloris divaricata cynodontoides","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Chloris divaricata","","","",NA,"","Chloris","divaricata",NA,FALSE,TRUE,NA,TRUE
"af7db6d3-e237-48a2-afb9-f99aca8e2b38","infraspecies","t0073701","Digitaria leptalea reticulmis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Digitaria leptalea","","","","NLC","","Digitaria","leptalea",NA,FALSE,TRUE,TRUE,TRUE
"aafa9885-b080-404b-8585-86f6cdef3489","infraspecies","t0074385","Ischaemum barbatum gibbum","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Ischaemum barbatum","","","","NLC","","Ischaemum","barbatum",NA,FALSE,TRUE,TRUE,TRUE
"542baa21-fa99-4d46-a61b-47326e53d6eb","infraspecies","t0054093","Ischaemum rugosum segetum","Plantae","Spermatopsida","native","","","NVU","","輕度","2017-12-01","species","Ischaemum rugosum","","native","LC","NVU","","Ischaemum","rugosum",NA,FALSE,FALSE,TRUE,TRUE
"e91b6121-ca14-43ef-b4a2-e71e48d4e2ef","infraspecies","t0054896","Poa sphondylodes kelungensis","Plantae","Spermatopsida","native","true","","NNT","","","2017-12-01","species","Poa sphondylodes","true","native","","NNT","","Poa","sphondylodes",NA,FALSE,TRUE,TRUE,TRUE
"1f71fbe9-8d35-490f-9347-2d5f9a2bfced","infraspecies","t0058272","Sorghum bicolor bicolor","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Sorghum bicolor","","","LC",NA,"","Sorghum","bicolor",NA,FALSE,FALSE,NA,TRUE
"a7908ab4-60f4-411d-86fb-6780d8bad2cf","infraspecies","t0055442","Sporobolus indicus flaccidus","Plantae","Spermatopsida","native","","","DD","","","2017-12-01","species","Sporobolus diandrus","","native","","","","Sporobolus","diandrus",NA,FALSE,TRUE,FALSE,TRUE
"75cb0e2e-b7bd-461c-a2a1-083050fb4323","infraspecies","t0073293","Clematis chinensis chinensis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Clematis chinensis","","native","","NNT","","Clematis","chinensis",NA,FALSE,TRUE,FALSE,TRUE
"a12f6b9a-7bed-4ace-977f-49b546c5b5df","infraspecies","t0053047","Clematis henryi henryi","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Clematis henryi","","native","","NLC","","Clematis","henryi",NA,FALSE,TRUE,TRUE,TRUE
"22f9a496-ffc8-4d78-9a5a-553dead379f7","infraspecies","t0073295","Clematis tashiroi tashiroi","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Clematis tashiroi","","","","NVU","","Clematis","tashiroi",NA,FALSE,TRUE,FALSE,TRUE
"2cb96982-4c2f-4a90-bc7e-cc1843aa47a1","infraspecies","t0053057","Clematis uncinata uncinata","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Clematis uncinata","","","","NLC","","Clematis","uncinata",NA,FALSE,TRUE,TRUE,TRUE
"d46bc73a-2cb5-4a40-a0be-178da6069dc0","infraspecies","t0060934","Ampelopsis cantoniensis cantoniensis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Ampelopsis cantoniensis","","native","","NLC","","Ampelopsis","cantoniensis",NA,FALSE,TRUE,TRUE,TRUE
"91e468ef-191e-43eb-8f7b-16842a5fd2db","infraspecies","t0069797","Vitis thunbergii thunbergii","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Vitis thunbergii","","","","NEN","","Vitis","thunbergii",NA,FALSE,TRUE,FALSE,TRUE
"6c9f3b25-d863-4231-8f29-2fdc9c0b180b","infraspecies","t0052540","Aeschynomene americana americana","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Aeschynomene americana","","non-native","",NA,"","Aeschynomene","americana",NA,FALSE,TRUE,NA,TRUE
"bb993813-7755-4518-a800-e3a68327cd29","infraspecies","t0040135","Alysicarpus vaginalis vaginalis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Alysicarpus vaginalis","","native","","NLC","","Alysicarpus","vaginalis",NA,FALSE,TRUE,TRUE,TRUE
"fa001640-88c1-4c08-8237-ce92f146dfc8","infraspecies","t0058769","Chamaecrista nictitans patellaria","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Chamaecrista nictitans","","non-native","LC",NA,"","Chamaecrista","nictitans",NA,FALSE,FALSE,NA,TRUE
"eba047f3-105b-47e7-9105-a4a3a8f2f3cc","infraspecies","t0053176","Crotalaria pallida obovata","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Crotalaria pallida","","non-native","",NA,"","Crotalaria","pallida",NA,FALSE,TRUE,NA,TRUE
"399164c1-5cfe-4b3c-91c0-2f24c8059955","infraspecies","t0046110","Entada phaseoloides phaseoloides","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Entada phaseoloides","","native","","NLC","","Entada","phaseoloides",NA,FALSE,TRUE,TRUE,TRUE
"208f5788-9dc9-4b41-9bf1-4e47e13f44a4","infraspecies","t0057421","Flemingia macrophylla macrophylla","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Flemingia macrophylla","","native","","NLC","","Flemingia","macrophylla",NA,FALSE,TRUE,TRUE,TRUE
"26ef3bb7-b37c-4376-b01b-0544e451df5c","infraspecies","t0053726","Flemingia macrophylla philippinensis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Flemingia prostrata","","native","","","","Flemingia","prostrata",NA,FALSE,TRUE,FALSE,TRUE
"d34505ed-c44e-4b91-9508-eabf77aa7181","infraspecies","t0053827","Glycine max max","Plantae","Spermatopsida","non-native","","","","","","","species","Glycine max","","non-native","","NVU","","Glycine","max",NA,FALSE,TRUE,FALSE,TRUE
"abf8eda6-cd56-43f1-9a9a-7017bc3fdc30","infraspecies","t0053978","Hylodesmum podocarpum podocarpum","Plantae","Spermatopsida","native","","","NVU","","輕度","2017-12-01","species","Hylodesmum podocarpum","","native","","NVU","","Hylodesmum","podocarpum",NA,FALSE,TRUE,TRUE,TRUE
"42138ab5-e369-4dc4-9e96-504a83863deb","infraspecies","t0049307","Vigna radiata radiata","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Vigna radiata","","","LC",NA,"","Vigna","radiata",NA,FALSE,FALSE,NA,TRUE
"ffea02b0-0e3e-41c4-9b8e-8737c96d8445","infraspecies","t0049310","Vigna unguiculata unguiculata","Plantae","Spermatopsida","non-native","","","NE","","","2017-12-01","species","Vigna unguiculata","","non-native","","","","Vigna","unguiculata",NA,FALSE,TRUE,FALSE,TRUE
"c05f2dcf-7b6b-4bb1-a60f-677dccadcec1","infraspecies","t0059103","Prunus phaeosticta phaeosticta","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Prunus phaeosticta","","","LC","NEN","","Prunus","phaeosticta",NA,FALSE,FALSE,FALSE,TRUE
"fca42fc0-35f1-4300-bc3b-64ecb6515402","infraspecies","t0046122","Rhaphiolepis indica shilanensis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Rhaphiolepis indica hiiranensis","true","native","","NLC","","Rhaphiolepis","indica","hiiranensis",FALSE,TRUE,TRUE,TRUE
"bf5da380-3f57-4510-86bf-45df3bc993dd","species","t0059175","Rhaphiolepis umbellata","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","infraspecies","Rhaphiolepis indica umbellata","","native","","NNT","","Rhaphiolepis","indica","umbellata",FALSE,TRUE,TRUE,TRUE
"0d451331-3655-4856-85f4-06d8d1558a5f","infraspecies","t0075693","Rosa lucieae lucieae","Plantae","Spermatopsida","native","","","DD","","","2017-12-01","species","Rosa luciae","true","native","","DD","","Rosa","luciae",NA,FALSE,TRUE,TRUE,TRUE
"30b0b0ee-6d2f-4715-a666-54b51a85f03a","infraspecies","t0055140","Rubus croceacanthus croceacanthus","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Rubus croceacanthus","","native","","NLC","","Rubus","croceacanthus",NA,FALSE,TRUE,TRUE,TRUE
"c2ae4b90-21fd-4072-97f2-751aac5e7579","infraspecies","t0101464","Rubus nagasawanus nagasawanus","Plantae","Spermatopsida","native","true","","NVU","","輕度","2017-12-01","species","Rubus nagasawanus","true","native","","NVU","","Rubus","nagasawanus",NA,FALSE,TRUE,TRUE,TRUE
"1c770b6e-0d0c-41ee-ad70-e96d8b6470ec","infraspecies","t0059207","Rubus parvifolius parvifolius","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Rubus parvifolius","","native","","NLC","","Rubus","parvifolius",NA,FALSE,TRUE,TRUE,TRUE
"6ad7ae9b-7a92-4c3a-99cd-31198ff0630f","infraspecies","t0103290","Rubus pungens pungens","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Rubus pungens","","","","NLC","","Rubus","pungens",NA,FALSE,TRUE,TRUE,TRUE
"e54ffe72-2488-4493-b5af-a68a506a4ee8","infraspecies","t0055158","Rubus taitoensis taitoensis","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Rubus taitoensis","true","native","","NLC","","Rubus","taitoensis",NA,FALSE,TRUE,TRUE,TRUE
"53f53935-2a32-4eb1-b693-192a44ae4bec","infraspecies","t0046296","Ficus erecta erecta","Plantae","Spermatopsida","native","","","DD","","","2017-12-01","species","Ficus erecta","","native","LC","NLC","","Ficus","erecta",NA,FALSE,FALSE,FALSE,TRUE
"7ced84fc-55cc-402d-8bd0-a72fd353dca5","infraspecies","t0046305","Ficus microcarpa microcarpa","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Ficus microcarpa","","native","LC","NLC","","Ficus","microcarpa",NA,FALSE,FALSE,TRUE,TRUE
"5b1b8211-df7f-4c17-8ccb-37185674005b","infraspecies","t0046307","Ficus pedunculosa pedunculosa","Plantae","Spermatopsida","native","","","NVU","","輕度","2017-12-01","species","Ficus pedunculosa","","native","LC","NVU","","Ficus","pedunculosa",NA,FALSE,FALSE,TRUE,TRUE
"095d54af-1777-4a8d-aa68-fca2cef40f89","infraspecies","t0046311","Ficus pumila pumila","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Ficus pumila","","native","","NLC","","Ficus","pumila",NA,FALSE,TRUE,TRUE,TRUE
"ad53cc3f-e067-4b59-b1b4-f8c25e3302b0","infraspecies","t0101512","Ficus trichocarpa obtusa","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Ficus trichocarpa","","native","LC","NNT","","Ficus","trichocarpa",NA,FALSE,FALSE,TRUE,TRUE
"ba611e1a-e604-41dc-bdf9-ba86345db843","infraspecies","t0099500","Ficus variegata garciae","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Ficus variegata","","","LC","NLC","","Ficus","variegata",NA,FALSE,FALSE,TRUE,TRUE
"8289719b-944f-4bd4-af0b-d421707005b8","infraspecies","t0072872","Boehmeria nivea nivea","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Boehmeria nivea","","","","NLC","","Boehmeria","nivea",NA,FALSE,TRUE,FALSE,TRUE
"426121dc-bb17-4128-8cc3-744e810d1016","species","t0058734","Castanopsis carlesii","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Castanopsis cuspidata carlesii","","native","LC","NLC","","Castanopsis","cuspidata","carlesii",FALSE,FALSE,TRUE,TRUE
"bed00aeb-6c18-42f8-8a67-439160e6dc25","infraspecies","t0084612","Oxalis acetocella taemoni","Plantae","Spermatopsida","native","true","","NVU","","輕度","2017-12-01","infraspecies","Oxalis griffithii taimonii","true","native","","NVU","","Oxalis","griffithii","taimonii",FALSE,TRUE,TRUE,TRUE
"544ad07a-c98d-4b08-8103-84432168e169","infraspecies","t0069790","Viola adenothrix adenothrix","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Viola adenothrix","","","","NLC","","Viola","adenothrix",NA,FALSE,TRUE,TRUE,TRUE
"4e99d231-3721-4e9c-9ed4-adb04db868fd","infraspecies","t0049317","Viola formosana formosana","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Viola formosana","true","","","NLC","","Viola","formosana",NA,FALSE,TRUE,TRUE,TRUE
"08319f65-3b28-4f31-89fb-4d9069e7bdab","infraspecies","t0103429","Viola nagasawae nagasawae","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","infraspecies","Viola nagasawae nagasawai","true","native","","NLC","","Viola","nagasawae","nagasawai",FALSE,TRUE,TRUE,TRUE
"588b5570-c43d-4097-bc2a-bc2071166c79","infraspecies","t0055193","Salix fulvopubescens fulvopubescens","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Salix fulvopubescens","","","","NLC","","Salix","fulvopubescens",NA,FALSE,TRUE,TRUE,TRUE
"bd6b75cb-d062-4381-926a-6d33789f5a71","infraspecies","t0055195","Salix taiwanalpina taiwanalpina","Plantae","Spermatopsida","native","true","","NNT","","","2017-12-01","species","Salix taiwanalpina","","","","NNT","","Salix","taiwanalpina",NA,FALSE,TRUE,TRUE,TRUE
"2d131300-3bac-45d2-abcb-4778e41d082f","infraspecies","t0057941","Glochidion zeylanicum zeylanicum","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Glochidion zeylanicum","","","LC","NLC","","Glochidion","zeylanicum",NA,FALSE,FALSE,TRUE,TRUE
"9e62509d-2aac-4d04-a55a-4e0486ad7baa","infraspecies","t0086983","Rotala indica uliginosa","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Rotala indica indica","","native","","","","Rotala","indica","indica",FALSE,TRUE,FALSE,TRUE
"bebc714c-b63f-44a3-bda0-fb54526f6bf1","infraspecies","t0058429","Trapa bicornis bicornis","Plantae","Spermatopsida","native","","","","","","","species","Trapa bicornis","","native","","DD","","Trapa","bicornis",NA,FALSE,TRUE,FALSE,TRUE
"e0f3a1f1-cf93-4681-ad3d-b47514177982","infraspecies","t0040446","Bredia hirsuta hirsuta","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Bredia hirsuta","","native","","NLC","","Bredia","hirsuta",NA,FALSE,TRUE,TRUE,TRUE
"b0fc1a85-52ff-4adb-b233-0cbafc943156","infraspecies","t0052750","Bredia hirsuta scandens","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","infraspecies","Bredia hirsuta rotundifolia","true","native","","NNT","","Bredia","hirsuta","rotundifolia",FALSE,TRUE,FALSE,TRUE
"fdb4d3cb-e5b8-4ce9-bdd1-0ce21632acfb","infraspecies","t0075652","Rhus succedanea succedanea","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Rhus succedanea","","","LC",NA,"","Rhus","succedanea",NA,FALSE,FALSE,NA,TRUE
"9d35e43a-e48f-4d9a-9792-3bfe1842d73e","infraspecies","t0074129","Glycosmis parviflora parviflora","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Glycosmis parviflora","","","LC","NLC","","Glycosmis","parviflora",NA,FALSE,FALSE,FALSE,TRUE
"d028a466-95d7-42a4-b79e-a8767fa9b261","infraspecies","t0069841","Zanthoxylum ailanthoides ailanthoides","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Zanthoxylum ailanthoides","","","","NLC","","Zanthoxylum","ailanthoides",NA,FALSE,TRUE,TRUE,TRUE
"e66c6c2c-2638-42a1-84b3-62da74811608","infraspecies","t0052522","Abutilon indicum indicum","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Abutilon indicum","","native","","NLC","","Abutilon","indicum",NA,FALSE,TRUE,TRUE,TRUE
"a8c42f3d-9522-49bd-90ca-1459e1287544","infraspecies","t0053112","Corchorus aestuans aestuans","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Corchorus aestuans","","","","NLC","","Corchorus","aestuans",NA,FALSE,TRUE,TRUE,TRUE
"3f065ee0-7831-4b43-a8c8-a6b82b99837c","infraspecies","t0055338","Sida rhombifolia rhombifolia","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Sida rhombifolia","","native","","NLC","","Sida","rhombifolia",NA,FALSE,TRUE,TRUE,TRUE
"aa61213f-9fc6-4734-b867-c3bf81e37469","infraspecies","t0052802","Cardamine scutata rotundiloba","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Cardamine hirsuta","","native","","NLC","","Cardamine","hirsuta",NA,FALSE,TRUE,TRUE,TRUE
"4b450d8c-a007-40fe-8875-0c1560c1dfc8","infraspecies","t0055168","Rumex crispus crispus","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Rumex crispus","","non-native","",NA,"","Rumex","crispus",NA,FALSE,TRUE,NA,TRUE
"de000b49-8080-4e7f-9e57-3cb4c60d670d","infraspecies","t0052929","Cerastium holosteoides hallaisanense","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Cerastium fontanum vulgare","","native","","NLC","","Cerastium","fontanum","vulgare",FALSE,TRUE,TRUE,TRUE
